month,location,damage_type,damage_cost,damage_reduction_pct,reduced_damage_cost
1.0,"(3, 7)",Erosion,2378432.0,0.2317,2372921.173056
1.0,"(3, 7)",Erosion,2378432.0,0.6057,2364025.837376
1.0,"(3, 7)",Erosion,2378432.0,0.7287,2361100.366016
1.0,"(3, 7)",Erosion,2378432.0,0.3121,2371008.913728
1.0,"(3, 7)",Erosion,2378432.0,0.3683,2369672.234944
1.0,"(3, 7)",Erosion,2378432.0,0.3494,2370121.758592
1.0,"(3, 7)",Erosion,2378432.0,0.653,2362900.83904
1.0,"(3, 8)",Erosion,0.0,0.4357,0.0
1.0,"(3, 8)",Erosion,0.0,0.188,0.0
1.0,"(3, 8)",Erosion,0.0,0.6846,0.0
1.0,"(3, 8)",Erosion,0.0,0.7293,0.0
1.0,"(3, 8)",Erosion,0.0,0.3889,0.0
1.0,"(3, 8)",Erosion,0.0,0.4201,0.0
1.0,"(3, 8)",Erosion,0.0,0.3864,0.0
1.0,"(3, 8)",Erosion,0.0,0.428,0.0
1.0,"(3, 8)",Erosion,0.0,0.6367,0.0
1.0,"(3, 8)",Erosion,0.0,0.2317,0.0
1.0,"(3, 8)",Erosion,0.0,0.6057,0.0
1.0,"(3, 8)",Erosion,0.0,0.7287,0.0
1.0,"(3, 8)",Erosion,0.0,0.3121,0.0
1.0,"(3, 8)",Erosion,0.0,0.3683,0.0
1.0,"(3, 8)",Erosion,0.0,0.3494,0.0
1.0,"(3, 8)",Erosion,0.0,0.653,0.0
1.0,"(3, 9)",Erosion,2051373.0,0.4357,2042435.167839
1.0,"(3, 9)",Erosion,2051373.0,0.188,2047516.41876
1.0,"(3, 9)",Erosion,2051373.0,0.6846,2037329.300442
1.0,"(3, 9)",Erosion,2051373.0,0.7293,2036412.336711
1.0,"(3, 9)",Erosion,2051373.0,0.3889,2043395.210403
1.0,"(3, 9)",Erosion,2051373.0,0.4201,2042755.182027
1.0,"(3, 9)",Erosion,2051373.0,0.3864,2043446.4947280001
1.0,"(3, 9)",Erosion,2051373.0,0.428,2042593.1235600002
1.0,"(3, 9)",Erosion,2051373.0,0.6367,2038311.908109
1.0,"(3, 9)",Erosion,2051373.0,0.2317,2046619.968759
1.0,"(3, 9)",Erosion,2051373.0,0.6057,2038947.8337390001
1.0,"(3, 9)",Erosion,2051373.0,0.7287,2036424.6449489999
1.0,"(3, 9)",Erosion,2051373.0,0.3121,2044970.664867
1.0,"(3, 9)",Erosion,2051373.0,0.3683,2043817.793241
1.0,"(3, 9)",Erosion,2051373.0,0.3494,2044205.502738
1.0,"(3, 9)",Erosion,2051373.0,0.653,2037977.53431
1.0,"(3, 10)",Erosion,0.0,0.4357,0.0
1.0,"(3, 10)",Erosion,0.0,0.188,0.0
1.0,"(3, 10)",Erosion,0.0,0.6846,0.0
1.0,"(3, 10)",Erosion,0.0,0.7293,0.0
1.0,"(3, 10)",Erosion,0.0,0.3889,0.0
1.0,"(3, 10)",Erosion,0.0,0.4201,0.0
1.0,"(3, 10)",Erosion,0.0,0.3864,0.0
1.0,"(3, 10)",Erosion,0.0,0.428,0.0
1.0,"(3, 10)",Erosion,0.0,0.6367,0.0
1.0,"(3, 10)",Erosion,0.0,0.2317,0.0
1.0,"(3, 10)",Erosion,0.0,0.6057,0.0
1.0,"(3, 10)",Erosion,0.0,0.7287,0.0
1.0,"(3, 10)",Erosion,0.0,0.3121,0.0
1.0,"(3, 10)",Erosion,0.0,0.3683,0.0
1.0,"(3, 10)",Erosion,0.0,0.3494,0.0
1.0,"(3, 10)",Erosion,0.0,0.653,0.0
1.0,"(4, 1)",Erosion,1562291.0,0.4357,1555484.0981130002
1.0,"(4, 1)",Erosion,1562291.0,0.188,1559353.89292
1.0,"(4, 1)",Erosion,1562291.0,0.6846,1551595.555814
1.0,"(4, 1)",Erosion,1562291.0,0.7293,1550897.211737
1.0,"(4, 1)",Erosion,1562291.0,0.3889,1556215.250301
1.0,"(4, 1)",Erosion,1562291.0,0.4201,1555727.815509
1.0,"(4, 1)",Erosion,1562291.0,0.3864,1556254.307576
1.0,"(4, 1)",Erosion,1562291.0,0.428,1555604.39452
1.0,"(4, 1)",Erosion,1562291.0,0.6367,1552343.893203
1.0,"(4, 1)",Erosion,1562291.0,0.2317,1558671.171753
1.0,"(4, 1)",Erosion,1562291.0,0.6057,1552828.203413
1.0,"(4, 1)",Erosion,1562291.0,0.7287,1550906.585483
1.0,"(4, 1)",Erosion,1562291.0,0.3121,1557415.0897889999
1.0,"(4, 1)",Erosion,1562291.0,0.3683,1556537.082247
1.0,"(4, 1)",Erosion,1562291.0,0.3494,1556832.355246
1.0,"(4, 1)",Erosion,1562291.0,0.653,1552089.2397699999
1.0,"(4, 2)",Erosion,0.0,0.4357,0.0
1.0,"(4, 2)",Erosion,0.0,0.188,0.0
1.0,"(4, 2)",Erosion,0.0,0.6846,0.0
1.0,"(4, 2)",Erosion,0.0,0.7293,0.0
1.0,"(4, 2)",Erosion,0.0,0.3889,0.0
1.0,"(4, 2)",Erosion,0.0,0.4201,0.0
1.0,"(4, 2)",Erosion,0.0,0.3864,0.0
1.0,"(4, 2)",Erosion,0.0,0.428,0.0
1.0,"(4, 2)",Erosion,0.0,0.6367,0.0
1.0,"(4, 2)",Erosion,0.0,0.2317,0.0
1.0,"(4, 2)",Erosion,0.0,0.6057,0.0
1.0,"(4, 2)",Erosion,0.0,0.7287,0.0
1.0,"(4, 2)",Erosion,0.0,0.3121,0.0
1.0,"(4, 2)",Erosion,0.0,0.3683,0.0
1.0,"(4, 2)",Erosion,0.0,0.3494,0.0
1.0,"(4, 2)",Erosion,0.0,0.653,0.0
1.0,"(4, 3)",Erosion,3620347.0,0.4357,3604573.1481210003
1.0,"(4, 3)",Erosion,3620347.0,0.188,3613540.74764
1.0,"(4, 3)",Erosion,3620347.0,0.6846,3595562.104438
1.0,"(4, 3)",Erosion,3620347.0,0.7293,3593943.809329
1.0,"(4, 3)",Erosion,3620347.0,0.3889,3606267.4705169997
1.0,"(4, 3)",Erosion,3620347.0,0.4201,3605137.922253
1.0,"(4, 3)",Erosion,3620347.0,0.3864,3606357.979192
1.0,"(4, 3)",Erosion,3620347.0,0.428,3604851.91484
1.0,"(4, 3)",Erosion,3620347.0,0.6367,3597296.250651
1.0,"(4, 3)",Erosion,3620347.0,0.2317,3611958.6560009997
1.0,"(4, 3)",Erosion,3620347.0,0.6057,3598418.5582210002
1.0,"(4, 3)",Erosion,3620347.0,0.7287,3593965.531411
1.0,"(4, 3)",Erosion,3620347.0,0.3121,3609047.8970129997
1.0,"(4, 3)",Erosion,3620347.0,0.3683,3607013.261999
1.0,"(4, 3)",Erosion,3620347.0,0.3494,3607697.507582
1.0,"(4, 3)",Erosion,3620347.0,0.653,3596706.13409
1.0,"(4, 4)",Erosion,3851475.0,0.4357,3834694.1234250003
1.0,"(4, 4)",Erosion,3851475.0,0.188,3844234.227
1.0,"(4, 4)",Erosion,3851475.0,0.6846,3825107.80215
1.0,"(4, 4)",Erosion,3851475.0,0.7293,3823386.192825
1.0,"(4, 4)",Erosion,3851475.0,0.3889,3836496.613725
1.0,"(4, 4)",Erosion,3851475.0,0.4201,3835294.953525
1.0,"(4, 4)",Erosion,3851475.0,0.3864,3836592.9006000003
1.0,"(4, 4)",Erosion,3851475.0,0.428,3834990.6870000004
1.0,"(4, 4)",Erosion,3851475.0,0.6367,3826952.658675
1.0,"(4, 4)",Erosion,3851475.0,0.2317,3842551.132425
1.0,"(4, 4)",Erosion,3851475.0,0.6057,3828146.615925
1.0,"(4, 4)",Erosion,3851475.0,0.7287,3823409.3016749998
1.0,"(4, 4)",Erosion,3851475.0,0.3121,3839454.5465249997
1.0,"(4, 4)",Erosion,3851475.0,0.3683,3837290.017575
1.0,"(4, 4)",Erosion,3851475.0,0.3494,3838017.94635
1.0,"(4, 4)",Erosion,3851475.0,0.653,3826324.86825
1.0,"(4, 5)",Erosion,0.0,0.4357,0.0
1.0,"(4, 5)",Erosion,0.0,0.188,0.0
1.0,"(4, 5)",Erosion,0.0,0.6846,0.0
1.0,"(4, 5)",Erosion,0.0,0.7293,0.0
1.0,"(4, 5)",Erosion,0.0,0.3889,0.0
1.0,"(4, 5)",Erosion,0.0,0.4201,0.0
1.0,"(4, 5)",Erosion,0.0,0.3864,0.0
1.0,"(4, 5)",Erosion,0.0,0.428,0.0
1.0,"(4, 5)",Erosion,0.0,0.6367,0.0
1.0,"(4, 5)",Erosion,0.0,0.2317,0.0
1.0,"(4, 5)",Erosion,0.0,0.6057,0.0
1.0,"(4, 5)",Erosion,0.0,0.7287,0.0
1.0,"(4, 5)",Erosion,0.0,0.3121,0.0
1.0,"(4, 5)",Erosion,0.0,0.3683,0.0
1.0,"(4, 5)",Erosion,0.0,0.3494,0.0
1.0,"(4, 5)",Erosion,0.0,0.653,0.0
1.0,"(4, 6)",Erosion,4672950.0,0.4357,4652589.956850001
1.0,"(4, 6)",Erosion,4672950.0,0.188,4664164.854
1.0,"(4, 6)",Erosion,4672950.0,0.6846,4640958.9843
1.0,"(4, 6)",Erosion,4672950.0,0.7293,4638870.17565
1.0,"(4, 6)",Erosion,4672950.0,0.3889,4654776.89745
1.0,"(4, 6)",Erosion,4672950.0,0.4201,4653318.93705
1.0,"(4, 6)",Erosion,4672950.0,0.3864,4654893.7212000005
1.0,"(4, 6)",Erosion,4672950.0,0.428,4652949.774
1.0,"(4, 6)",Erosion,4672950.0,0.6367,4643197.32735
1.0,"(4, 6)",Erosion,4672950.0,0.2317,4662122.77485
1.0,"(4, 6)",Erosion,4672950.0,0.6057,4644645.94185
1.0,"(4, 6)",Erosion,4672950.0,0.7287,4638898.21335
1.0,"(4, 6)",Erosion,4672950.0,0.3121,4658365.72305
1.0,"(4, 6)",Erosion,4672950.0,0.3683,4655739.52515
1.0,"(4, 6)",Erosion,4672950.0,0.3494,4656622.7127
1.0,"(4, 6)",Erosion,4672950.0,0.653,4642435.6365
1.0,"(4, 7)",Erosion,3949374.0,0.4357,3932166.577482
1.0,"(4, 7)",Erosion,3949374.0,0.188,3941949.17688
1.0,"(4, 7)",Erosion,3949374.0,0.6846,3922336.585596
1.0,"(4, 7)",Erosion,3949374.0,0.7293,3920571.2154180002
1.0,"(4, 7)",Erosion,3949374.0,0.3889,3934014.884514
1.0,"(4, 7)",Erosion,3949374.0,0.4201,3932782.679826
1.0,"(4, 7)",Erosion,3949374.0,0.3864,3934113.6188640003
1.0,"(4, 7)",Erosion,3949374.0,0.428,3932470.6792800003
1.0,"(4, 7)",Erosion,3949374.0,0.6367,3924228.335742
1.0,"(4, 7)",Erosion,3949374.0,0.2317,3940223.300442
1.0,"(4, 7)",Erosion,3949374.0,0.6057,3925452.641682
1.0,"(4, 7)",Erosion,3949374.0,0.7287,3920594.9116619998
1.0,"(4, 7)",Erosion,3949374.0,0.3121,3937048.0037459997
1.0,"(4, 7)",Erosion,3949374.0,0.3683,3934828.455558
1.0,"(4, 7)",Erosion,3949374.0,0.3494,3935574.887244
1.0,"(4, 7)",Erosion,3949374.0,0.653,3923584.5877799997
1.0,"(4, 8)",Erosion,2831892.0,0.4357,2819553.446556
1.0,"(4, 8)",Erosion,2831892.0,0.188,2826568.04304
1.0,"(4, 8)",Erosion,2831892.0,0.6846,2812504.867368
1.0,"(4, 8)",Erosion,2831892.0,0.7293,2811239.011644
1.0,"(4, 8)",Erosion,2831892.0,0.3889,2820878.772012
1.0,"(4, 8)",Erosion,2831892.0,0.4201,2819995.221708
1.0,"(4, 8)",Erosion,2831892.0,0.3864,2820949.569312
1.0,"(4, 8)",Erosion,2831892.0,0.428,2819771.5022400003
1.0,"(4, 8)",Erosion,2831892.0,0.6367,2813861.343636
1.0,"(4, 8)",Erosion,2831892.0,0.2317,2825330.506236
1.0,"(4, 8)",Erosion,2831892.0,0.6057,2814739.2301560002
1.0,"(4, 8)",Erosion,2831892.0,0.7287,2811256.002996
1.0,"(4, 8)",Erosion,2831892.0,0.3121,2823053.665068
1.0,"(4, 8)",Erosion,2831892.0,0.3683,2821462.141764
1.0,"(4, 8)",Erosion,2831892.0,0.3494,2821997.369352
1.0,"(4, 8)",Erosion,2831892.0,0.653,2813399.74524
1.0,"(4, 9)",Erosion,0.0,0.4357,0.0
1.0,"(4, 9)",Erosion,0.0,0.188,0.0
1.0,"(4, 9)",Erosion,0.0,0.6846,0.0
1.0,"(4, 9)",Erosion,0.0,0.7293,0.0
1.0,"(4, 9)",Erosion,0.0,0.3889,0.0
1.0,"(4, 9)",Erosion,0.0,0.4201,0.0
1.0,"(4, 9)",Erosion,0.0,0.3864,0.0
1.0,"(4, 9)",Erosion,0.0,0.428,0.0
1.0,"(4, 9)",Erosion,0.0,0.6367,0.0
1.0,"(4, 9)",Erosion,0.0,0.2317,0.0
1.0,"(4, 9)",Erosion,0.0,0.6057,0.0
1.0,"(4, 9)",Erosion,0.0,0.7287,0.0
1.0,"(4, 9)",Erosion,0.0,0.3121,0.0
1.0,"(4, 9)",Erosion,0.0,0.3683,0.0
1.0,"(4, 9)",Erosion,0.0,0.3494,0.0
1.0,"(4, 9)",Erosion,0.0,0.653,0.0
1.0,"(4, 10)",Erosion,4282487.0,0.4357,4263828.204141
1.0,"(4, 10)",Erosion,4282487.0,0.188,4274435.92444
1.0,"(4, 10)",Erosion,4282487.0,0.6846,4253169.093998
1.0,"(4, 10)",Erosion,4282487.0,0.7293,4251254.822309
1.0,"(4, 10)",Erosion,4282487.0,0.3889,4265832.408057
1.0,"(4, 10)",Erosion,4282487.0,0.4201,4264496.272113
1.0,"(4, 10)",Erosion,4282487.0,0.3864,4265939.470232
1.0,"(4, 10)",Erosion,4282487.0,0.428,4264157.95564
1.0,"(4, 10)",Erosion,4282487.0,0.6367,4255220.405271
1.0,"(4, 10)",Erosion,4282487.0,0.2317,4272564.477621
1.0,"(4, 10)",Erosion,4282487.0,0.6057,4256547.976241
1.0,"(4, 10)",Erosion,4282487.0,0.7287,4251280.517231
1.0,"(4, 10)",Erosion,4282487.0,0.3121,4269121.358073
1.0,"(4, 10)",Erosion,4282487.0,0.3683,4266714.600379
1.0,"(4, 10)",Erosion,4282487.0,0.3494,4267523.990422
1.0,"(4, 10)",Erosion,4282487.0,0.653,4254522.35989
1.0,"(5, 1)",Erosion,4596310.0,0.4357,4576283.8773300005
1.0,"(5, 1)",Erosion,4596310.0,0.188,4587668.9372
1.0,"(5, 1)",Erosion,4596310.0,0.6846,4564843.66174
1.0,"(5, 1)",Erosion,4596310.0,0.7293,4562789.11117
1.0,"(5, 1)",Erosion,4596310.0,0.3889,4578434.95041
1.0,"(5, 1)",Erosion,4596310.0,0.4201,4577000.90169
1.0,"(5, 1)",Erosion,4596310.0,0.3864,4578549.85816
1.0,"(5, 1)",Erosion,4596310.0,0.428,4576637.7932
1.0,"(5, 1)",Erosion,4596310.0,0.6367,4567045.29423
1.0,"(5, 1)",Erosion,4596310.0,0.2317,4585660.34973
1.0,"(5, 1)",Erosion,4596310.0,0.6057,4568470.150330001
1.0,"(5, 1)",Erosion,4596310.0,0.7287,4562816.68903
1.0,"(5, 1)",Erosion,4596310.0,0.3121,4581964.91649
1.0,"(5, 1)",Erosion,4596310.0,0.3683,4579381.79027
1.0,"(5, 1)",Erosion,4596310.0,0.3494,4580250.49286
1.0,"(5, 1)",Erosion,4596310.0,0.653,4566296.0956999995
1.0,"(5, 2)",Erosion,0.0,0.4357,0.0
1.0,"(5, 2)",Erosion,0.0,0.188,0.0
1.0,"(5, 2)",Erosion,0.0,0.6846,0.0
1.0,"(5, 2)",Erosion,0.0,0.7293,0.0
1.0,"(5, 2)",Erosion,0.0,0.3889,0.0
1.0,"(5, 2)",Erosion,0.0,0.4201,0.0
1.0,"(5, 2)",Erosion,0.0,0.3864,0.0
1.0,"(5, 2)",Erosion,0.0,0.428,0.0
1.0,"(5, 2)",Erosion,0.0,0.6367,0.0
1.0,"(5, 2)",Erosion,0.0,0.2317,0.0
1.0,"(5, 2)",Erosion,0.0,0.6057,0.0
1.0,"(5, 2)",Erosion,0.0,0.7287,0.0
1.0,"(5, 2)",Erosion,0.0,0.3121,0.0
1.0,"(5, 2)",Erosion,0.0,0.3683,0.0
1.0,"(5, 2)",Erosion,0.0,0.3494,0.0
1.0,"(5, 2)",Erosion,0.0,0.653,0.0
1.0,"(5, 3)",Erosion,0.0,0.4357,0.0
1.0,"(5, 3)",Erosion,0.0,0.188,0.0
1.0,"(5, 3)",Erosion,0.0,0.6846,0.0
1.0,"(5, 3)",Erosion,0.0,0.7293,0.0
1.0,"(5, 3)",Erosion,0.0,0.3889,0.0
1.0,"(5, 3)",Erosion,0.0,0.4201,0.0
1.0,"(5, 3)",Erosion,0.0,0.3864,0.0
1.0,"(5, 3)",Erosion,0.0,0.428,0.0
1.0,"(5, 3)",Erosion,0.0,0.6367,0.0
1.0,"(5, 3)",Erosion,0.0,0.2317,0.0
1.0,"(5, 3)",Erosion,0.0,0.6057,0.0
1.0,"(5, 3)",Erosion,0.0,0.7287,0.0
1.0,"(5, 3)",Erosion,0.0,0.3121,0.0
1.0,"(5, 3)",Erosion,0.0,0.3683,0.0
1.0,"(5, 3)",Erosion,0.0,0.3494,0.0
1.0,"(5, 3)",Erosion,0.0,0.653,0.0
1.0,"(5, 4)",Erosion,0.0,0.4357,0.0
1.0,"(5, 4)",Erosion,0.0,0.188,0.0
1.0,"(5, 4)",Erosion,0.0,0.6846,0.0
1.0,"(5, 4)",Erosion,0.0,0.7293,0.0
1.0,"(5, 4)",Erosion,0.0,0.3889,0.0
1.0,"(5, 4)",Erosion,0.0,0.4201,0.0
1.0,"(5, 4)",Erosion,0.0,0.3864,0.0
1.0,"(5, 4)",Erosion,0.0,0.428,0.0
1.0,"(5, 4)",Erosion,0.0,0.6367,0.0
1.0,"(5, 4)",Erosion,0.0,0.2317,0.0
1.0,"(5, 4)",Erosion,0.0,0.6057,0.0
1.0,"(5, 4)",Erosion,0.0,0.7287,0.0
1.0,"(5, 4)",Erosion,0.0,0.3121,0.0
1.0,"(5, 4)",Erosion,0.0,0.3683,0.0
1.0,"(5, 4)",Erosion,0.0,0.3494,0.0
1.0,"(5, 4)",Erosion,0.0,0.653,0.0
1.0,"(5, 5)",Erosion,0.0,0.4357,0.0
1.0,"(5, 5)",Erosion,0.0,0.188,0.0
1.0,"(5, 5)",Erosion,0.0,0.6846,0.0
1.0,"(5, 5)",Erosion,0.0,0.7293,0.0
1.0,"(5, 5)",Erosion,0.0,0.3889,0.0
1.0,"(5, 5)",Erosion,0.0,0.4201,0.0
1.0,"(5, 5)",Erosion,0.0,0.3864,0.0
1.0,"(5, 5)",Erosion,0.0,0.428,0.0
1.0,"(5, 5)",Erosion,0.0,0.6367,0.0
1.0,"(5, 5)",Erosion,0.0,0.2317,0.0
1.0,"(5, 5)",Erosion,0.0,0.6057,0.0
1.0,"(5, 5)",Erosion,0.0,0.7287,0.0
1.0,"(5, 5)",Erosion,0.0,0.3121,0.0
1.0,"(5, 5)",Erosion,0.0,0.3683,0.0
1.0,"(5, 5)",Erosion,0.0,0.3494,0.0
1.0,"(5, 5)",Erosion,0.0,0.653,0.0
1.0,"(5, 6)",Erosion,3054640.0,0.4357,3041330.93352
1.0,"(5, 6)",Erosion,3054640.0,0.188,3048897.2768
1.0,"(5, 6)",Erosion,3054640.0,0.6846,3033727.93456
1.0,"(5, 6)",Erosion,3054640.0,0.7293,3032362.51048
1.0,"(5, 6)",Erosion,3054640.0,0.3889,3042760.5050399997
1.0,"(5, 6)",Erosion,3054640.0,0.4201,3041807.45736
1.0,"(5, 6)",Erosion,3054640.0,0.3864,3042836.87104
1.0,"(5, 6)",Erosion,3054640.0,0.428,3041566.1408
1.0,"(5, 6)",Erosion,3054640.0,0.6367,3035191.10712
1.0,"(5, 6)",Erosion,3054640.0,0.2317,3047562.39912
1.0,"(5, 6)",Erosion,3054640.0,0.6057,3036138.04552
1.0,"(5, 6)",Erosion,3054640.0,0.7287,3032380.83832
1.0,"(5, 6)",Erosion,3054640.0,0.3121,3045106.46856
1.0,"(5, 6)",Erosion,3054640.0,0.3683,3043389.76088
1.0,"(5, 6)",Erosion,3054640.0,0.3494,3043967.08784
1.0,"(5, 6)",Erosion,3054640.0,0.653,3034693.2007999998
1.0,"(5, 7)",Erosion,4580871.0,0.4357,4560912.145053
1.0,"(5, 7)",Erosion,4580871.0,0.188,4572258.96252
1.0,"(5, 7)",Erosion,4580871.0,0.6846,4549510.3571339995
1.0,"(5, 7)",Erosion,4580871.0,0.7293,4547462.707797
1.0,"(5, 7)",Erosion,4580871.0,0.3889,4563055.992680999
1.0,"(5, 7)",Erosion,4580871.0,0.4201,4561626.760929
1.0,"(5, 7)",Erosion,4580871.0,0.3864,4563170.514456
1.0,"(5, 7)",Erosion,4580871.0,0.428,4561264.87212
1.0,"(5, 7)",Erosion,4580871.0,0.6367,4551704.594343
1.0,"(5, 7)",Erosion,4580871.0,0.2317,4570257.121893
1.0,"(5, 7)",Erosion,4580871.0,0.6057,4553124.664353
1.0,"(5, 7)",Erosion,4580871.0,0.7287,4547490.193023
1.0,"(5, 7)",Erosion,4580871.0,0.3121,4566574.101609
1.0,"(5, 7)",Erosion,4580871.0,0.3683,4563999.652107
1.0,"(5, 7)",Erosion,4580871.0,0.3494,4564865.436726
1.0,"(5, 7)",Erosion,4580871.0,0.653,4550957.91237
1.0,"(5, 8)",Erosion,0.0,0.4357,0.0
1.0,"(5, 8)",Erosion,0.0,0.188,0.0
1.0,"(5, 8)",Erosion,0.0,0.6846,0.0
1.0,"(5, 8)",Erosion,0.0,0.7293,0.0
1.0,"(5, 8)",Erosion,0.0,0.3889,0.0
1.0,"(5, 8)",Erosion,0.0,0.4201,0.0
1.0,"(5, 8)",Erosion,0.0,0.3864,0.0
1.0,"(5, 8)",Erosion,0.0,0.428,0.0
1.0,"(5, 8)",Erosion,0.0,0.6367,0.0
1.0,"(5, 8)",Erosion,0.0,0.2317,0.0
1.0,"(5, 8)",Erosion,0.0,0.6057,0.0
1.0,"(5, 8)",Erosion,0.0,0.7287,0.0
1.0,"(5, 8)",Erosion,0.0,0.3121,0.0
1.0,"(5, 8)",Erosion,0.0,0.3683,0.0
1.0,"(5, 8)",Erosion,0.0,0.3494,0.0
1.0,"(5, 8)",Erosion,0.0,0.653,0.0
1.0,"(5, 9)",Erosion,0.0,0.4357,0.0
1.0,"(5, 9)",Erosion,0.0,0.188,0.0
1.0,"(5, 9)",Erosion,0.0,0.6846,0.0
1.0,"(5, 9)",Erosion,0.0,0.7293,0.0
1.0,"(5, 9)",Erosion,0.0,0.3889,0.0
1.0,"(5, 9)",Erosion,0.0,0.4201,0.0
1.0,"(5, 9)",Erosion,0.0,0.3864,0.0
1.0,"(5, 9)",Erosion,0.0,0.428,0.0
1.0,"(5, 9)",Erosion,0.0,0.6367,0.0
1.0,"(5, 9)",Erosion,0.0,0.2317,0.0
1.0,"(5, 9)",Erosion,0.0,0.6057,0.0
1.0,"(5, 9)",Erosion,0.0,0.7287,0.0
1.0,"(5, 9)",Erosion,0.0,0.3121,0.0
1.0,"(5, 9)",Erosion,0.0,0.3683,0.0
1.0,"(5, 9)",Erosion,0.0,0.3494,0.0
1.0,"(5, 9)",Erosion,0.0,0.653,0.0
1.0,"(5, 10)",Erosion,0.0,0.4357,0.0
1.0,"(5, 10)",Erosion,0.0,0.188,0.0
1.0,"(5, 10)",Erosion,0.0,0.6846,0.0
1.0,"(5, 10)",Erosion,0.0,0.7293,0.0
1.0,"(5, 10)",Erosion,0.0,0.3889,0.0
1.0,"(5, 10)",Erosion,0.0,0.4201,0.0
1.0,"(5, 10)",Erosion,0.0,0.3864,0.0
1.0,"(5, 10)",Erosion,0.0,0.428,0.0
1.0,"(5, 10)",Erosion,0.0,0.6367,0.0
1.0,"(5, 10)",Erosion,0.0,0.2317,0.0
1.0,"(5, 10)",Erosion,0.0,0.6057,0.0
1.0,"(5, 10)",Erosion,0.0,0.7287,0.0
1.0,"(5, 10)",Erosion,0.0,0.3121,0.0
1.0,"(5, 10)",Erosion,0.0,0.3683,0.0
1.0,"(5, 10)",Erosion,0.0,0.3494,0.0
1.0,"(5, 10)",Erosion,0.0,0.653,0.0
1.0,"(6, 1)",Erosion,1917552.0,0.4357,1909197.225936
1.0,"(6, 1)",Erosion,1917552.0,0.188,1913947.00224
1.0,"(6, 1)",Erosion,1917552.0,0.6846,1904424.439008
1.0,"(6, 1)",Erosion,1917552.0,0.7293,1903567.293264
1.0,"(6, 1)",Erosion,1917552.0,0.3889,1910094.6402719999
1.0,"(6, 1)",Erosion,1917552.0,0.4201,1909496.364048
1.0,"(6, 1)",Erosion,1917552.0,0.3864,1910142.579072
1.0,"(6, 1)",Erosion,1917552.0,0.428,1909344.8774400002
1.0,"(6, 1)",Erosion,1917552.0,0.6367,1905342.946416
1.0,"(6, 1)",Erosion,1917552.0,0.2317,1913109.032016
1.0,"(6, 1)",Erosion,1917552.0,0.6057,1905937.387536
1.0,"(6, 1)",Erosion,1917552.0,0.7287,1903578.798576
1.0,"(6, 1)",Erosion,1917552.0,0.3121,1911567.320208
1.0,"(6, 1)",Erosion,1917552.0,0.3683,1910489.655984
1.0,"(6, 1)",Erosion,1917552.0,0.3494,1910852.073312
1.0,"(6, 1)",Erosion,1917552.0,0.653,1905030.3854399999
1.0,"(6, 2)",Erosion,0.0,0.4357,0.0
1.0,"(6, 2)",Erosion,0.0,0.188,0.0
1.0,"(6, 2)",Erosion,0.0,0.6846,0.0
1.0,"(6, 2)",Erosion,0.0,0.7293,0.0
1.0,"(6, 2)",Erosion,0.0,0.3889,0.0
1.0,"(6, 2)",Erosion,0.0,0.4201,0.0
1.0,"(6, 2)",Erosion,0.0,0.3864,0.0
1.0,"(6, 2)",Erosion,0.0,0.428,0.0
1.0,"(6, 2)",Erosion,0.0,0.6367,0.0
1.0,"(6, 2)",Erosion,0.0,0.2317,0.0
1.0,"(6, 2)",Erosion,0.0,0.6057,0.0
1.0,"(6, 2)",Erosion,0.0,0.7287,0.0
1.0,"(6, 2)",Erosion,0.0,0.3121,0.0
1.0,"(6, 2)",Erosion,0.0,0.3683,0.0
1.0,"(6, 2)",Erosion,0.0,0.3494,0.0
1.0,"(6, 2)",Erosion,0.0,0.653,0.0
1.0,"(6, 3)",Erosion,0.0,0.4357,0.0
1.0,"(6, 3)",Erosion,0.0,0.188,0.0
1.0,"(6, 3)",Erosion,0.0,0.6846,0.0
1.0,"(6, 3)",Erosion,0.0,0.7293,0.0
1.0,"(6, 3)",Erosion,0.0,0.3889,0.0
1.0,"(6, 3)",Erosion,0.0,0.4201,0.0
1.0,"(6, 3)",Erosion,0.0,0.3864,0.0
1.0,"(6, 3)",Erosion,0.0,0.428,0.0
1.0,"(6, 3)",Erosion,0.0,0.6367,0.0
1.0,"(6, 3)",Erosion,0.0,0.2317,0.0
1.0,"(6, 3)",Erosion,0.0,0.6057,0.0
1.0,"(6, 3)",Erosion,0.0,0.7287,0.0
1.0,"(6, 3)",Erosion,0.0,0.3121,0.0
1.0,"(6, 3)",Erosion,0.0,0.3683,0.0
1.0,"(6, 3)",Erosion,0.0,0.3494,0.0
1.0,"(6, 3)",Erosion,0.0,0.653,0.0
1.0,"(6, 4)",Erosion,0.0,0.4357,0.0
1.0,"(6, 4)",Erosion,0.0,0.188,0.0
1.0,"(6, 4)",Erosion,0.0,0.6846,0.0
1.0,"(6, 4)",Erosion,0.0,0.7293,0.0
1.0,"(6, 4)",Erosion,0.0,0.3889,0.0
1.0,"(6, 4)",Erosion,0.0,0.4201,0.0
1.0,"(6, 4)",Erosion,0.0,0.3864,0.0
1.0,"(6, 4)",Erosion,0.0,0.428,0.0
1.0,"(6, 4)",Erosion,0.0,0.6367,0.0
